ticker,name,sector,cap_band,market_cap,market_cap_b,d_setup,d_countdown,d_setup9_buy,d_setup9_sell,d_cd13_buy,d_cd13_sell,w_setup,w_countdown,w_setup9_buy,w_setup9_sell,w_cd13_buy,w_cd13_sell
CALM,CAL MAINE FOODS INC,Consumer Staples,mid,3721780992,3.72,6,0,False,False,False,False,5,13,False,False,True,False
TDW,TIDEWATER INC,Energy,mid,4183013376,4.18,1,0,False,False,False,False,-4,0,False,False,False,False
BNL,BROADSTONE NET LEASE INC,Real Estate,mid,3721847040,3.72,-9,-1,False,True,False,False,-2,-4,False,False,False,False
SFBS,SERVISFIRST BANCSHARES INC,Financials,mid,3995315200,4.0,-9,-1,False,True,False,False,-2,0,False,False,False,False
PATK,PATRICK INDUSTRIES INC,Consumer Discretionary,mid,3806704384,3.81,1,0,False,False,False,False,-2,0,False,False,False,False
IBOC,INTERNATIONAL BANCSHARES CORP,Financials,mid,4213783808,4.21,-9,-1,False,True,False,False,-4,0,False,False,False,False
CDP,COPT DEFENSE PROPERTIES,Real Estate,mid,3624329472,3.62,-8,0,False,False,False,False,-2,0,False,False,False,False
AZZ,AZZ INC,Industrials,mid,3798614272,3.8,-9,-1,False,True,False,False,-3,-11,False,False,False,False
PSMT,PRICESMART INC,Consumer Staples,mid,4698878464,4.7,-10,0,False,False,False,False,-3,0,False,False,False,False
CBT,CABOT CORP,Materials,mid,3965186304,3.97,2,13,False,False,True,False,-3,0,False,False,False,False
SXT,SENSIENT TECHNOLOGIES CORP,Materials,mid,3928763136,3.93,1,0,False,False,False,False,-3,0,False,False,False,False
INDB,INDEPENDENT BANK CORP,Financials,mid,3761091072,3.76,1,-1,False,False,False,False,-3,-9,False,False,False,False
CELC,CELCUITY INC,Health Care,mid,5444159488,5.44,-8,0,False,False,False,False,-2,-11,False,False,False,False
SKYW,SKYWEST INC,Industrials,mid,3697614592,3.7,-8,0,False,False,False,False,-2,0,False,False,False,False
CGON,CG ONCOLOGY INC,Health Care,mid,5697687552,5.7,2,0,False,False,False,False,-9,0,False,True,False,False
CVLT,COMMVAULT SYSTEMS INC,Information Technology,mid,3524462336,3.52,-8,0,False,False,False,False,-2,0,False,False,False,False
UCB,UNITED COMMUNITY BANKS INC,Financials,mid,3838386944,3.84,-10,0,False,False,False,False,-3,-10,False,False,False,False
QLYS,QUALYS INC,Information Technology,mid,3168440064,3.17,4,0,False,False,False,False,4,0,False,False,False,False
FELE,FRANKLIN ELECTRIC INC,Industrials,mid,4119198208,4.12,-9,-1,False,True,False,False,-2,-5,False,False,False,False
CRNX,CRINETICS PHARMACEUTICALS INC,Health Care,mid,3898179328,3.9,1,0,False,False,False,False,-2,0,False,False,False,False
LEU,CENTRUS ENERGY CORP CLASS A,Energy,mid,3602744832,3.6,-3,0,False,False,False,False,-1,0,False,False,False,False
STNE,STONECO LTD CLASS A,Financials,mid,3472220160,3.47,-2,0,False,False,False,False,-3,0,False,False,False,False
HP,HELMERICH & PAYNE INC,Energy,mid,3538999296,3.54,3,0,False,False,False,False,2,0,False,False,False,False
BGC,BGC GROUP INC CLASS A,Financials,mid,4733134848,4.73,-11,-3,False,False,False,False,-3,0,False,False,False,False
BOX,BOX INC CLASS A,Information Technology,mid,3440332288,3.44,5,-9,False,False,False,False,4,5,False,False,False,False
KAI,KADANT INC,Industrials,mid,3378734080,3.38,-7,0,False,False,False,False,-2,0,False,False,False,False
HRI,HERC HOLDINGS INC,Industrials,mid,3038028544,3.04,-5,0,False,False,False,False,-1,0,False,False,False,False
ADMA,ADMA BIOLOGICS INC,Health Care,mid,2188682752,2.19,-7,0,False,False,False,False,16,0,False,False,False,False
LIVN,LIVANOVA PLC,Health Care,mid,3488667136,3.49,-2,0,False,False,False,False,-2,0,False,False,False,False
GHC,GRAHAM HOLDINGS COMPANY CLASS B,Consumer Discretionary,mid,4627601920,4.63,-8,0,False,False,False,False,-2,-8,False,False,False,False
FULT,FULTON FINANCIAL CORP,Financials,mid,3695617024,3.7,-10,-1,False,False,False,False,-3,-8,False,False,False,False
WSFS,WSFS FINANCIAL CORP,Financials,mid,3625015808,3.63,-10,0,False,False,False,False,-3,0,False,False,False,False
CSTM,CONSTELLIUM SE CLASS A,Materials,mid,3806085120,3.81,-9,-1,False,True,False,False,-3,-9,False,False,False,False
SHAK,SHAKE SHACK INC CLASS A,Consumer Discretionary,mid,3813722112,3.81,-9,-1,False,True,False,False,-2,0,False,False,False,False
ASO,ACADEMY SPORTS AND OUTDOORS INC,Consumer Discretionary,mid,3824172544,3.82,-1,-5,False,False,False,False,-2,0,False,False,False,False
OTTR,OTTER TAIL CORP,Utilities,mid,3716662528,3.72,1,0,False,False,False,False,-2,0,False,False,False,False
KBH,KB HOME,Consumer Discretionary,mid,3183209984,3.18,-5,0,False,False,False,False,-1,0,False,False,False,False
OII,OCEANEERING INTERNATIONAL INC,Energy,mid,3548006912,3.55,3,0,False,False,False,False,-15,-4,False,False,False,False
KLIC,KULICKE AND SOFFA INDUSTRIES INC,Information Technology,mid,3353474048,3.35,-7,0,False,False,False,False,-3,-9,False,False,False,False
BKD,BROOKDALE SENIOR LIVING INC,Health Care,mid,3317607680,3.32,4,0,False,False,False,False,-1,0,False,False,False,False
ENVA,ENOVA INTERNATIONAL INC,Financials,mid,3423412736,3.42,-9,-1,False,True,False,False,-2,0,False,False,False,False
MARA,MARA HOLDINGS INC,Information Technology,mid,3311843584,3.31,-8,0,False,False,False,False,-3,0,False,False,False,False
VSCO,VICTORIA S SECRET,Consumer Discretionary,mid,3701482496,3.7,1,0,False,False,False,False,-2,0,False,False,False,False
TGNA,TEGNA INC,Communication,mid,3243011584,3.24,2,0,False,False,False,False,2,9,False,False,False,False
SRRK,SCHOLAR ROCK HOLDING CORP,Health Care,mid,5745303552,5.75,2,0,False,False,False,False,-3,0,False,False,False,False
EXPO,EXPONENT INC,Industrials,mid,3320493568,3.32,-2,0,False,False,False,False,-1,0,False,False,False,False
AVA,AVISTA CORP,Utilities,mid,3400266496,3.4,2,0,False,False,False,False,-3,0,False,False,False,False
MHO,M I HOMES INC,Consumer Discretionary,mid,3180181760,3.18,-5,0,False,False,False,False,-1,0,False,False,False,False
ZETA,ZETA GLOBAL HOLDINGS CORP CLASS A,Information Technology,mid,3883019264,3.88,-1,0,False,False,False,False,4,0,False,False,False,False
ALHC,ALIGNMENT HEALTHCARE INC,Health Care,mid,3832602368,3.83,2,0,False,False,False,False,-3,0,False,False,False,False
KFY,KORN FERRY,Industrials,mid,3307071744,3.31,3,0,False,False,False,False,-4,0,False,False,False,False
FBP,FIRST BANCORP,Financials,mid,3403724288,3.4,-10,-1,False,False,False,False,-3,0,False,False,False,False
TPC,TUTOR PERINI CORP,Industrials,mid,4080779520,4.08,-9,-1,False,True,False,False,-4,-9,False,False,False,False
WHD,CACTUS INC CLASS A,Energy,mid,3292723456,3.29,-7,0,False,False,False,False,-2,-8,False,False,False,False
MC,MOELIS CLASS A,Financials,mid,4163908096,4.16,-11,-3,False,False,False,False,-3,-4,False,False,False,False
LASR,NLIGHT INC,Information Technology,mid,3354174208,3.35,-7,0,False,False,False,False,-21,-12,False,False,False,False
SIG,SIGNET JEWELERS LTD,Consumer Discretionary,mid,3452075008,3.45,0,0,False,False,False,False,-2,-13,False,False,False,True
STEP,STEPSTONE GROUP INC CLASS A,Financials,mid,5881093120,5.88,-2,0,False,False,False,False,-4,-7,False,False,False,False
GPOR,GULFPORT ENERGY CORP,Energy,mid,3998581760,4.0,10,2,False,False,False,False,1,0,False,False,False,False
BKU,BANKUNITED INC,Financials,mid,3421992704,3.42,-9,-1,False,True,False,False,-3,-10,False,False,False,False
RNST,RENASANT CORP,Financials,mid,3486089472,3.49,-10,-2,False,False,False,False,-3,0,False,False,False,False
NATL,NCR ATLEOS CORP,Financials,mid,3229610752,3.23,1,0,False,False,False,False,-2,0,False,False,False,False
WK,WORKIVA INC CLASS A,Information Technology,mid,3410078464,3.41,6,-8,False,False,False,False,14,5,False,False,False,False
WSBC,WESBANCO INC,Financials,mid,3335074560,3.34,1,-1,False,False,False,False,-3,0,False,False,False,False
STNG,SCORPIO TANKERS INC,Energy,mid,3956230144,3.96,1,8,False,False,False,False,-2,0,False,False,False,False
PLMR,PALOMAR HOLDINGS INC,Financials,mid,3205438208,3.21,-8,0,False,False,False,False,-2,0,False,False,False,False
GNW,GENWORTH FINANCIAL INC,Financials,mid,3350803200,3.35,2,7,False,False,False,False,-2,0,False,False,False,False
QTWO,Q2 HOLDINGS INC,Information Technology,mid,2979184896,2.98,0,0,False,False,False,False,0,0,False,False,False,False
CALX,CALIX NETWORKS INC,Information Technology,mid,3040259072,3.04,3,0,False,False,False,False,7,0,False,False,False,False
CATY,CATHAY GENERAL BANCORP,Financials,mid,3442652672,3.44,-10,-1,False,False,False,False,-3,0,False,False,False,False
SPHR,SPHERE ENTERTAINMENT CLASS A,Communication,mid,4516579840,4.52,-10,-1,False,False,False,False,-3,-13,False,False,False,True
DIOD,DIODES INC,Information Technology,mid,3181106176,3.18,-8,0,False,False,False,False,-3,-5,False,False,False,False
SXI,STANDEX INTERNATIONAL CORP,Industrials,mid,3122997760,3.12,1,0,False,False,False,False,-3,0,False,False,False,False
PRM,PERIMETER SOLUTIONS INC,Materials,mid,3824171264,3.82,-3,0,False,False,False,False,-3,0,False,False,False,False
ICUI,ICU MEDICAL INC,Health Care,mid,3044557824,3.04,-4,0,False,False,False,False,0,0,False,False,False,False
AVNT,AVIENT CORP,Materials,mid,3216263168,3.22,-5,0,False,False,False,False,-2,-8,False,False,False,False
PJT,PJT PARTNERS INC CLASS A,Financials,mid,5563118592,5.56,-19,-9,False,False,False,False,-2,0,False,False,False,False
BXMT,BLACKSTONE MORTGAGE TRUST REIT CLA,Financials,mid,3152037888,3.15,-5,0,False,False,False,False,-2,-8,False,False,False,False
PBH,PRESTIGE CONSUMER HEALTHCARE INC,Health Care,mid,2523448832,2.52,-4,0,False,False,False,False,6,-5,False,False,False,False
VCTR,VICTORY CAPITAL HOLDINGS CLASS A I,Financials,mid,4030643712,4.03,-5,0,False,False,False,False,-2,-6,False,False,False,False
CPK,CHESAPEAKE UTILITIES CORP,Utilities,mid,3105647616,3.11,2,0,False,False,False,False,-2,0,False,False,False,False
AAP,ADVANCE AUTO PARTS INC,Consumer Discretionary,mid,3114983168,3.11,0,0,False,False,False,False,-3,0,False,False,False,False
SYRE,SPYRE THERAPEUTICS INC,Health Care,mid,3736941056,3.74,-14,-5,False,False,False,False,-4,-13,False,False,False,True
WDFC,WD-40,Consumer Staples,mid,2789169152,2.79,2,11,False,False,False,False,7,0,False,False,False,False
GSAT,GLOBALSTAR VOTING INC,Communication,mid,9992529920,9.99,-1,0,False,False,False,False,-4,0,False,False,False,False
NMIH,NMI HOLDINGS INC,Financials,mid,2858910208,2.86,1,0,False,False,False,False,-2,-6,False,False,False,False
CRGY,CRESCENT ENERGY CLASS A,Energy,mid,4406979584,4.41,4,0,False,False,False,False,1,0,False,False,False,False
CBU,COMMUNITY FINANCIAL SYSTEM INC,Financials,mid,3133910528,3.13,-11,0,False,False,False,False,-3,0,False,False,False,False
CENX,CENTURY ALUMINUM,Materials,mid,6192806400,6.19,1,0,False,False,False,False,-3,-9,False,False,False,False
MTRN,MATERION CORP,Materials,mid,3101895424,3.1,-9,-1,False,True,False,False,-3,-7,False,False,False,False
ITGR,INTEGER HOLDINGS CORP,Health Care,mid,3043087104,3.04,0,0,False,False,False,False,-3,-8,False,False,False,False
FIBK,FIRST INTERSTATE BANCSYSTEM INC,Financials,mid,3385440768,3.39,-5,0,False,False,False,False,-2,-7,False,False,False,False
SEI,SOLARIS OILFIELD INFRASTRUCTURE IN,Energy,mid,5197446656,5.2,-5,0,False,False,False,False,-5,-12,False,False,False,False
LCII,LCI INDUSTRIES,Consumer Discretionary,mid,2979705088,2.98,-5,0,False,False,False,False,-2,-11,False,False,False,False
LXP,LXP INDUSTRIAL TRUST,Real Estate,mid,2727222528,2.73,-8,0,False,False,False,False,-2,0,False,False,False,False
RUN,SUNRUN INC,Industrials,mid,3165647360,3.17,2,0,False,False,False,False,-3,0,False,False,False,False
HAE,HAEMONETICS CORP,Health Care,mid,2660193792,2.66,-1,-13,False,False,False,True,-1,0,False,False,False,False
CC,CHEMOURS,Materials,mid,3234897664,3.23,-4,0,False,False,False,False,-5,0,False,False,False,False
VRNS,VARONIS SYSTEMS INC,Information Technology,mid,2656226560,2.66,4,-10,False,False,False,False,4,0,False,False,False,False
OPLN,OPENLANE INC,Industrials,mid,3148524032,3.15,-2,0,False,False,False,False,-3,0,False,False,False,False
RRR,RED ROCK RESORTS ORS CLASS A INC,Consumer Discretionary,mid,5659592704,5.66,-8,0,False,False,False,False,-1,0,False,False,False,False
FUL,HB FULLER,Materials,mid,3297026304,3.3,-5,10,False,False,False,False,-3,0,False,False,False,False
SYNA,SYNAPTICS INC,Information Technology,mid,2891113984,2.89,-2,0,False,False,False,False,-1,0,False,False,False,False
CARG,CARGURUS INC CLASS A,Communication,mid,3181455616,3.18,-1,-4,False,False,False,False,-2,0,False,False,False,False
PARR,PAR PACIFIC HOLDINGS INC,Energy,mid,3210157824,3.21,-2,-10,False,False,False,False,-13,0,False,False,False,False
AWR,AMERICAN STATES WATER,Utilities,mid,3032408832,3.03,2,0,False,False,False,False,-4,0,False,False,False,False
INSW,INTERNATIONAL SEAWAYS INC,Energy,mid,3725848064,3.73,1,0,False,False,False,False,-3,0,False,False,False,False
MZTI,MARZETTI,Consumer Staples,mid,3893116928,3.89,3,0,False,False,False,False,6,0,False,False,False,False
DORM,DORMAN PRODUCTS INC,Consumer Discretionary,mid,3083770880,3.08,-5,0,False,False,False,False,-2,0,False,False,False,False
SDRL,SEADRILL LTD,Energy,mid,2849568256,2.85,2,0,False,False,False,False,-4,-10,False,False,False,False
SOUN,SOUNDHOUND AI INC CLASS A,Information Technology,mid,2866680320,2.87,-2,0,False,False,False,False,-1,0,False,False,False,False
BOH,BANK OF HAWAII CORP,Financials,mid,2971071744,2.97,-10,-1,False,False,False,False,-2,-9,False,False,False,False
SLG,SL GREEN REALTY REIT CORP,Real Estate,mid,2737281280,2.74,-10,-2,False,False,False,False,-2,0,False,False,False,False
CNK,CINEMARK HOLDINGS INC,Communication,mid,3434995456,3.43,-10,-1,False,False,False,False,-3,-4,False,False,False,False
PII,POLARIS INC,Consumer Discretionary,mid,3063563776,3.06,-5,0,False,False,False,False,-2,0,False,False,False,False
KMT,KENNAMETAL INC,Industrials,mid,2742394624,2.74,-7,0,False,False,False,False,-2,-13,False,False,False,True
AEO,AMERICAN EAGLE OUTFITTERS INC,Consumer Discretionary,mid,2854582016,2.85,1,0,False,False,False,False,-2,-5,False,False,False,False
CLSK,CLEANSPARK INC,Information Technology,mid,2248068096,2.25,-8,0,False,False,False,False,-2,0,False,False,False,False
GTX,GARRETT MOTION INC,Consumer Discretionary,mid,3580422912,3.58,-5,13,False,False,True,False,-2,-6,False,False,False,False
GFF,GRIFFON CORP,Industrials,mid,3326684416,3.33,-5,0,False,False,False,False,-2,-6,False,False,False,False
BCC,BOISE CASCADE,Industrials,mid,2624681216,2.62,-5,0,False,False,False,False,-2,0,False,False,False,False
DBRG,DIGITALBRIDGE GROUP INC CLASS A,Financials,mid,3017827584,3.02,0,-1,False,False,False,False,-3,-7,False,False,False,False
WAY,WAYSTAR HOLDING CORP,Health Care,mid,4550521344,4.55,6,0,False,False,False,False,5,0,False,False,False,False
DK,DELEK US HOLDINGS INC,Energy,mid,2692574976,2.69,9,1,True,False,False,False,1,0,False,False,False,False
APLE,APPLE HOSPITALITY REIT INC,Real Estate,mid,2727717632,2.73,-8,0,False,False,False,False,-2,-8,False,False,False,False
HWKN,HAWKINS INC,Materials,mid,3167293952,3.17,-2,0,False,False,False,False,-4,0,False,False,False,False
OSCR,OSCAR HEALTH INC CLASS A,Financials,mid,3549156096,3.55,-8,0,False,False,False,False,-2,-13,False,False,False,True
ACLS,AXCELIS TECHNOLOGIES INC,Information Technology,mid,2921052160,2.92,-7,0,False,False,False,False,-5,0,False,False,False,False
IDYA,IDEAYA BIOSCIENCES INC,Health Care,mid,2875031296,2.88,-2,-8,False,False,False,False,4,0,False,False,False,False
UE,URBAN EDGE PROPERTIES,Real Estate,mid,2849896448,2.85,-8,0,False,False,False,False,-3,0,False,False,False,False
PI,IMPINJ INC,Information Technology,mid,3036772864,3.04,-2,0,False,False,False,False,-3,0,False,False,False,False
TARS,TARSUS PHARMACEUTICALS INC,Health Care,mid,2984131328,2.98,-5,0,False,False,False,False,-2,0,False,False,False,False
AKR,ACADIA REALTY TRUST REIT,Real Estate,mid,2751985152,2.75,-10,-2,False,False,False,False,-2,0,False,False,False,False
TWST,TWIST BIOSCIENCE CORP,Health Care,mid,3078460672,3.08,-2,0,False,False,False,False,-3,-6,False,False,False,False
CON,CONCENTRA GROUP HOLDINGS PARENT IN,Health Care,mid,2687179776,2.69,-5,0,False,False,False,False,-1,0,False,False,False,False
COCO,THE VITA COCO COMPANY INC,Consumer Staples,mid,2753644032,2.75,-1,5,False,False,False,False,5,0,False,False,False,False
SUPN,SUPERNUS PHARMACEUTICALS INC,Health Care,mid,2906724864,2.91,2,12,False,False,False,False,-2,0,False,False,False,False
DNLI,DENALI THERAPEUTICS INC,Health Care,mid,3274914048,3.27,-2,0,False,False,False,False,2,0,False,False,False,False
NOG,NORTHERN OIL AND GAS INC,Energy,mid,2956358144,2.96,4,0,False,False,False,False,3,0,False,False,False,False
MGEE,MGE ENERGY INC,Utilities,mid,2881600768,2.88,-16,0,False,False,False,False,-2,0,False,False,False,False
UCTT,ULTRA CLEAN HOLDINGS INC,Information Technology,mid,2873150976,2.87,-9,-1,False,True,False,False,-3,-9,False,False,False,False
JOE,ST JOE,Real Estate,mid,3762056448,3.76,-11,-1,False,False,False,False,0,0,False,False,False,False
CPRX,CATALYST PHARMACEUTICALS INC,Health Care,mid,3034706944,3.03,-2,-5,False,False,False,False,-4,0,False,False,False,False
SFNC,SIMMONS FIRST NATIONAL CORP CLASS,Financials,mid,2827820288,2.83,-10,-1,False,False,False,False,-3,0,False,False,False,False
FCPT,FOUR CORNERS PROPERTY INC TRUST,Real Estate,mid,2606444800,2.61,-6,0,False,False,False,False,-1,0,False,False,False,False
RELY,REMITLY GLOBAL INC,Financials,mid,3374683392,3.37,-8,0,False,False,False,False,-2,0,False,False,False,False
CAKE,CHEESECAKE FACTORY INC,Consumer Discretionary,mid,2753717504,2.75,-8,0,False,False,False,False,-2,-6,False,False,False,False
VCYT,VERACYTE INC,Health Care,mid,2562534144,2.56,-2,0,False,False,False,False,-1,0,False,False,False,False
PLUG,PLUG POWER INC,Industrials,mid,3359431936,3.36,-8,0,False,False,False,False,-7,0,False,False,False,False
FFBC,FIRST FINANCIAL BANCORP,Financials,mid,2936777472,2.94,-10,0,False,False,False,False,-3,0,False,False,False,False
NG,NOVAGOLD RESOURCES INC,Materials,mid,3981091584,3.98,-4,0,False,False,False,False,-1,0,False,False,False,False
GOLF,ACUSHNET HOLDINGS CORP,Consumer Discretionary,mid,5507125248,5.51,1,0,False,False,False,False,-2,0,False,False,False,False
POWI,POWER INTEGRATIONS INC,Information Technology,mid,2906744320,2.91,-9,0,False,True,False,False,-6,-10,False,False,False,False
CWT,CALIFORNIA WATER SERVICE GROUP,Utilities,mid,2758481408,2.76,2,0,False,False,False,False,-3,0,False,False,False,False
NIC,NICOLET BANKSHARES INC,Financials,mid,3181524224,3.18,-9,-1,False,True,False,False,-3,0,False,False,False,False
APGE,APOGEE THERAPEUTICS INC,Health Care,mid,6291566080,6.29,-4,0,False,False,False,False,-4,0,False,False,False,False
MGRC,MCGRATH RENT,Industrials,mid,2646491392,2.65,-6,-10,False,False,False,False,-2,-6,False,False,False,False
IVT,INVENTRUST PROPERTIES CORP,Real Estate,mid,2387697664,2.39,-11,0,False,False,False,False,-2,-4,False,False,False,False
CURB,CURBLINE PROPERTIES,Real Estate,mid,2764050176,2.76,1,0,False,False,False,False,-2,-4,False,False,False,False
SBCF,SEACOAST BANKING OF FLORIDA,Financials,mid,2984802560,2.98,-10,0,False,False,False,False,-3,0,False,False,False,False
HE,HAWAIIAN ELECTRIC INDUSTRIES INC,Utilities,mid,2641093376,2.64,1,0,False,False,False,False,-3,0,False,False,False,False
ADEA,ADEIA INC,Information Technology,mid,2775342336,2.78,-9,-1,False,True,False,False,-8,0,False,False,False,False
PFSI,PENNYMAC FINANCIAL SERVICES INC,Financials,mid,4700315648,4.7,-11,-2,False,False,False,False,-3,0,False,False,False,False
ACAD,ACADIA PHARMACEUTICALS INC,Health Care,mid,3784980480,3.78,3,0,False,False,False,False,-3,4,False,False,False,False
IBRX,IMMUNITYBIO INC,Health Care,mid,7538842112,7.54,-4,0,False,False,False,False,5,-1,False,False,False,False
PRVA,PRIVIA HEALTH GROUP INC,Health Care,mid,2623428352,2.62,-10,-2,False,False,False,False,-2,0,False,False,False,False
HGV,HILTON GRAND VACATIONS INC,Consumer Discretionary,mid,3296857600,3.3,-9,-1,False,True,False,False,-2,-6,False,False,False,False
TENB,TENABLE HOLDINGS INC,Information Technology,mid,2098072192,2.1,4,0,False,False,False,False,9,0,True,False,False,False
ARQT,ARCUTIS BIOTHERAPEUTICS INC,Health Care,mid,2930908672,2.93,-5,0,False,False,False,False,-2,0,False,False,False,False
CVBF,CVB FINANCIAL CORP,Financials,mid,2669833984,2.67,-10,0,False,False,False,False,-3,0,False,False,False,False
PFS,PROVIDENT FINANCIAL SERVICES INC,Financials,mid,2783830784,2.78,-10,-1,False,False,False,False,-3,0,False,False,False,False
TRN,TRINITY INDUSTRIES INC,Industrials,mid,2643551744,2.64,-5,-6,False,False,False,False,-3,0,False,False,False,False
BEAM,BEAM THERAPEUTICS INC,Health Care,mid,2511774976,2.51,-10,-2,False,False,False,False,-2,-7,False,False,False,False
PHIN,PHINIA INC,Consumer Discretionary,mid,2637936640,2.64,1,0,False,False,False,False,-3,-8,False,False,False,False
PPTA,PERPETUA RESOURCES CORP,Materials,mid,3664035072,3.66,-13,-5,False,False,False,False,-2,0,False,False,False,False
NGVT,INGEVITY CORP,Materials,mid,2508899840,2.51,-5,0,False,False,False,False,-3,-6,False,False,False,False
MCY,MERCURY GENERAL CORP,Financials,mid,4885830656,4.89,-8,0,False,False,False,False,-2,-6,False,False,False,False
WAFD,WAFD INC,Financials,mid,2431391232,2.43,1,0,False,False,False,False,-3,0,False,False,False,False
CTRI,CENTURI HOLDINGS INC,Industrials,mid,3007354624,3.01,-9,-1,False,True,False,False,-3,0,False,False,False,False
TOWN,TOWNEBANK,Financials,mid,3128178176,3.13,-11,0,False,False,False,False,-3,0,False,False,False,False
BBT,BEACON FINANCIAL CORP,Financials,mid,2538243072,2.54,-10,0,False,False,False,False,-3,0,False,False,False,False
DHT,DHT HOLDINGS INC,Energy,mid,3005036800,3.01,4,0,False,False,False,False,1,0,False,False,False,False
VRRM,VERRA MOBILITY CORP CLASS A,Industrials,mid,2316875776,2.32,-2,0,False,False,False,False,-1,0,False,False,False,False
WRBY,WARBY PARKER INC CLASS A,Consumer Discretionary,mid,2484465408,2.48,-2,0,False,False,False,False,-1,-4,False,False,False,False
LQDA,LIQUIDIA CORP,Health Care,mid,3320151808,3.32,-5,-12,False,False,False,False,-5,-13,False,False,False,True
UNFI,UNITED NATURAL FOODS INC,Consumer Staples,mid,2732182528,2.73,-5,0,False,False,False,False,-6,0,False,False,False,False
ACMR,ACM RESEARCH CLASS A INC,Information Technology,mid,2664596736,2.66,-8,0,False,False,False,False,-2,-6,False,False,False,False
SHOO,STEVEN MADDEN LTD,Consumer Discretionary,mid,2478272512,2.48,-9,-1,False,True,False,False,-3,0,False,False,False,False
ERAS,ERASCA INC,Health Care,mid,5535340032,5.54,-1,-7,False,False,False,False,-23,-13,False,False,False,True
VC,VISTEON CORP,Consumer Discretionary,mid,2493387776,2.49,1,0,False,False,False,False,-3,0,False,False,False,False
ABM,ABM INDUSTRIES INC,Industrials,mid,2268929024,2.27,-9,-1,False,True,False,False,-2,0,False,False,False,False
ANDE,ANDERSONS INC,Consumer Staples,mid,2499864320,2.5,1,0,False,False,False,False,-6,0,False,False,False,False
LMAT,LEMAITRE VASCULAR INC,Health Care,mid,2471224576,2.47,-8,0,False,False,False,False,-3,0,False,False,False,False
APAM,ARTISAN PARTNERS ASSET MANAGEMENT,Financials,mid,2579309568,2.58,-5,0,False,False,False,False,-2,0,False,False,False,False
AMR,ALPHA METALLURGICAL RESOURCE INC,Materials,mid,2691312896,2.69,4,0,False,False,False,False,1,0,False,False,False,False
TRMK,TRUSTMARK CORP,Financials,mid,2507353344,2.51,-11,0,False,False,False,False,-3,0,False,False,False,False
SPSC,SPS COMMERCE INC,Information Technology,mid,2114726144,2.11,5,0,False,False,False,False,4,0,False,False,False,False
FRME,FIRST MERCHANTS CORP,Financials,mid,2499576064,2.5,-11,0,False,False,False,False,-3,0,False,False,False,False
CSGS,CSG SYSTEMS INTERNATIONAL INC,Industrials,mid,2283066880,2.28,-2,-8,False,False,False,False,-6,-6,False,False,False,False
GEO,GEO GROUP INC,Industrials,mid,2474941440,2.47,-2,-9,False,False,False,False,-6,9,False,False,False,False
MSGE,MADISON SQUARE GARDEN ENTERTAINMEN,Communication,mid,2852458752,2.85,-10,-1,False,False,False,False,-3,-11,False,False,False,False
HNI,HNI CORP,Industrials,mid,2337609984,2.34,-5,0,False,False,False,False,-1,-6,False,False,False,False
DYN,DYNE THERAPEUTICS INC,Health Care,mid,3109111040,3.11,-8,0,False,False,False,False,-6,0,False,False,False,False
PRK,PARK NATIONAL CORP,Financials,mid,2974270208,2.97,1,0,False,False,False,False,-3,0,False,False,False,False
PRDO,PERDOCEO EDUCATION CORP,Consumer Discretionary,mid,2414022400,2.41,6,0,False,False,False,False,-1,0,False,False,False,False
TVTX,TRAVERE THERAPEUTICS INC,Health Care,mid,2807832832,2.81,-1,0,False,False,False,False,-3,0,False,False,False,False
VRDN,VIRIDIAN THERAPEUTICS ORS INC,Health Care,small,1925571712,1.93,-3,0,False,False,False,False,5,0,False,False,False,False
CHEF,CHEFS WAREHOUSE INC,Consumer Staples,mid,2348383488,2.35,-5,0,False,False,False,False,-1,0,False,False,False,False
UPST,UPSTART HOLDINGS INC,Financials,mid,2508407552,2.51,-9,-1,False,True,False,False,-2,0,False,False,False,False
AMBA,AMBARELLA INC,Information Technology,mid,2213090048,2.21,-5,0,False,False,False,False,-2,0,False,False,False,False
NTCT,NETSCOUT SYSTEMS INC,Information Technology,mid,2330550784,2.33,3,0,False,False,False,False,-12,-4,False,False,False,False
ALRM,ALARM.COM HOLDINGS INC,Information Technology,mid,2178245632,2.18,4,0,False,False,False,False,5,0,False,False,False,False
DNTH,DIANTHUS THERAPEUTICS INC,Health Care,mid,4553019392,4.55,-13,-4,False,False,False,False,-8,0,False,False,False,False
NSIT,INSIGHT ENTERPRISES INC,Information Technology,mid,2078315520,2.08,-2,0,False,False,False,False,-1,0,False,False,False,False
EYE,NATIONAL VISION HOLDINGS INC,Consumer Discretionary,small,1881866880,1.88,1,0,False,False,False,False,7,0,False,False,False,False
NMRK,NEWMARK GROUP INC CLASS A,Real Estate,mid,3747023872,3.75,-5,0,False,False,False,False,-3,0,False,False,False,False
RXO,RXO INC,Industrials,mid,2460785408,2.46,1,-2,False,False,False,False,-3,0,False,False,False,False
BELFB,BEL FUSE INC CLASS B,Information Technology,mid,2590114304,2.59,-8,0,False,False,False,False,-3,-10,False,False,False,False
DNOW,DNOW INC,Industrials,mid,2251061504,2.25,1,0,False,False,False,False,-4,13,False,False,True,False
NWN,NORTHWEST NATURAL HOLDING COMPANY,Utilities,mid,2271879936,2.27,2,0,False,False,False,False,-3,0,False,False,False,False
